score,class,pred
0.9507042169570923,0,0
0.9044585824012756,0,0
0.936170220375061,0,0
0.9337748289108276,0,0
0.9066666960716248,0,0
1.0106383562088013,0,0
0.9327731132507324,0,0
0.9285714030265808,0,0
1.0441176891326904,0,0
0.9166666865348816,0,0
0.9233871102333069,0,0
0.929411768913269,0,0
0.9144737124443054,0,0
0.9375,0,0
0.9808917045593262,0,0
0.8879310488700867,0,1
0.9830508232116699,0,0
0.9066666960716248,0,0
0.949999988079071,0,0
0.9306358098983765,0,0
0.9558823704719543,0,0
0.9547325372695923,0,0
0.949367105960846,0,0
0.9559999704360962,0,0
0.9533898234367371,0,0
0.908450722694397,0,0
0.9125000238418579,0,0
0.9097222089767456,0,0
1.0054644346237183,0,0
0.9458333253860474,0,0
0.935960590839386,0,0
0.9271523356437683,0,0
1.0151515007019043,0,0
0.9504504799842834,0,0
0.9629629850387573,0,0
0.9612902998924255,0,0
0.9515151381492615,0,0
0.9503546357154846,0,0
0.9789915680885315,0,0
0.9683257937431335,0,0
0.9215686321258545,0,0
0.9047619104385376,0,0
0.9038461446762085,0,0
0.9241379499435425,0,0
1.0102040767669678,0,0
0.9578313231468201,0,0
0.9285714030265808,0,0
0.9409449100494385,0,0
0.9473684430122375,0,0
0.9746835231781006,0,0
0.9337349534034729,0,0
0.9725274443626404,0,0
0.9271523356437683,0,0
0.9328858852386475,0,0
0.9508196711540222,0,0
0.9466666579246521,0,0
0.9520547986030579,0,0
0.9425287246704102,0,0
0.925000011920929,0,0
1.028735637664795,0,0
0.9496123790740967,0,0
0.925000011920929,0,0
0.9661017060279846,0,0
0.9240000247955322,0,0
0.9133333563804626,0,0
0.9276315569877625,0,0
0.9623655676841736,0,0
0.9177215099334717,0,0
0.9429824352264404,0,0
0.935742974281311,0,0
0.9404761791229248,0,0
1.0102040767669678,0,0
0.9176470637321472,0,0
0.9375,0,0
0.9051094651222229,0,0
0.9561753273010254,0,0
0.9496402740478516,0,0
0.9419354796409607,0,0
0.9548386931419373,0,0
0.9772727489471436,0,0
0.9147727489471436,0,0
0.9534883499145508,0,0
0.9352226853370667,0,0
0.9276595711708069,0,0
0.9516128897666931,0,0
0.9536423683166504,0,0
0.9357143044471741,0,0
0.9402390718460083,0,0
0.9176954627037048,0,0
0.9538461565971375,0,0
0.9454545378684998,0,0
1.0054644346237183,0,0
0.9378882050514221,0,0
0.9416058659553528,0,0
0.9214285612106323,0,0
0.9415204524993896,0,0
1.0115606784820557,0,0
0.9336099624633789,0,0
0.9342105388641357,0,0
0.9386503100395203,0,0
0.9367588758468628,0,0
0.9230769276618958,0,0
1.0103092193603516,0,0
0.9363057613372803,0,0
0.9528301954269409,0,0
0.9280575513839722,0,0
0.9130434989929199,0,0
0.9867549538612366,0,0
0.949999988079071,0,0
1.0,0,0
0.9730769395828247,0,0
0.9375,0,0
0.9356725215911865,0,0
1.0,0,0
0.9236640930175781,0,0
0.9455782175064087,0,0
0.9305555820465088,0,0
0.9375,0,0
0.9380530714988708,0,0
0.939393937587738,0,0
0.9764705896377563,0,0
0.9454545378684998,0,0
0.9318181872367859,0,0
0.9266666769981384,0,0
0.9386503100395203,0,0
0.9466666579246521,0,0
0.9485714435577393,0,0
0.9444444179534912,0,0
0.9704641103744507,0,0
0.9246575236320496,0,0
0.9796748161315918,0,0
0.9470198750495911,0,0
0.9390863180160522,0,0
0.9406779408454895,0,0
0.9675324559211731,0,0
0.9173228144645691,0,0
0.9507575631141663,0,0
0.9629629850387573,0,0
0.9273504018783569,0,0
0.9216867685317993,0,0
0.9490445852279663,0,0
0.9177215099334717,0,0
0.9345238208770752,0,0
0.966183602809906,0,0
0.9269663095474243,0,0
0.946601927280426,0,0
0.9536423683166504,0,0
0.9299362897872925,0,0
0.9127516746520996,0,0
1.0051546096801758,0,0
0.9479768872261047,0,0
0.9552238583564758,0,0
0.936170220375061,0,0
0.931034505367279,0,0
0.9435028433799744,0,0
0.9330708384513855,0,0
0.9130434989929199,0,0
1.0,0,0
0.8902438879013062,0,1
0.9615384340286255,0,0
0.9375,0,0
0.9270073175430298,0,0
0.9360465407371521,0,0
0.9515151381492615,0,0
0.9541984796524048,0,0
0.9440993666648865,0,0
0.9346405267715454,0,0
0.9290780425071716,0,0
0.9552238583564758,0,0
0.9230769276618958,0,0
0.9893617033958435,0,0
0.9154929518699646,0,0
0.9496402740478516,0,0
0.9333333373069763,0,0
0.9940828680992126,0,0
0.9320987462997437,0,0
1.0060241222381592,0,0
0.9160839319229126,0,0
0.9245283007621765,0,0
1.0,0,0
0.9426751732826233,0,0
0.9349112510681152,0,0
1.0102040767669678,0,0
0.9426751732826233,0,0
0.9759615659713745,0,0
0.9552238583564758,0,0
0.93388432264328,0,0
0.9375,0,0
0.9159663915634155,0,0
0.9322034120559692,0,0
1.0306122303009033,0,0
0.9455782175064087,0,0
0.9086757898330688,0,0
0.9306122660636902,0,0
0.9482071995735168,0,0
0.9058823585510254,0,0
1.0,0,0
0.9155844449996948,0,0
0.8956834673881531,0,1
0.9940119981765747,0,0
0.9556962251663208,0,0
0.9553571343421936,0,0
0.9177215099334717,0,0
0.9454545378684998,0,0
0.9341317415237427,0,0
0.9862385392189026,0,0
0.8835616707801819,0,1
0.915032684803009,0,0
1.0,0,0
0.890350878238678,0,1
0.9343065619468689,0,0
0.9384615421295166,0,0
0.9137930870056152,0,0
0.9108280539512634,0,0
0.9360465407371521,0,0
0.9251700639724731,0,0
0.9192546606063843,0,0
0.9942528605461121,0,0
0.9135802388191223,0,0
1.0,0,0
0.9370629191398621,0,0
0.8908450603485107,0,1
0.9935897588729858,0,0
0.9096774458885193,0,0
1.058823585510254,0,0
0.9096774458885193,0,0
1.0231213569641113,0,0
0.9384615421295166,0,0
0.9201680421829224,0,0
0.949999988079071,0,0
0.9659863710403442,0,0
0.9325153231620789,0,0
0.9938271641731262,0,0
0.9290780425071716,0,0
1.017543911933899,0,0
0.896774172782898,0,1
0.9085366129875183,0,0
0.9626865386962891,0,0
0.8940397500991821,0,1
0.9207317233085632,0,0
0.912350594997406,0,0
0.9378882050514221,0,0
0.9113923907279968,0,0
0.9542483687400818,0,0
0.9235668778419495,0,0
0.9358974099159241,0,0
0.9254658222198486,0,0
0.9242424368858337,0,0
0.953125,0,0
0.912162184715271,0,0
0.9505494236946106,0,0
0.9230769276618958,0,0
0.925000011920929,0,0
0.939393937587738,0,0
0.9254658222198486,0,0
0.9268292784690857,0,0
1.0,0,0
0.9312977194786072,0,0
0.9113923907279968,0,0
0.945147693157196,0,0
0.9225806593894958,0,0
0.9635416865348816,0,0
0.9090909361839294,0,0
0.9308176040649414,0,0
1.0192307233810425,0,0
0.9244186282157898,0,0
0.9516128897666931,0,0
0.8970588445663452,0,1
0.929411768913269,0,0
0.9371069073677063,0,0
0.9579831957817078,0,0
0.927480936050415,0,0
0.9794238805770874,0,0
0.926174521446228,0,0
0.9939758777618408,0,0
0.9279279112815857,0,0
0.9463087320327759,0,0
0.9266666769981384,0,0
0.8995816111564636,0,1
0.9375,0,0
0.9415584206581116,0,0
0.9422222375869751,0,0
0.9591836929321289,0,0
0.9379844665527344,0,0
0.9476743936538696,0,0
0.919847309589386,0,0
0.9268292784690857,0,0
0.9425287246704102,0,0
0.925000011920929,0,0
0.930656909942627,0,0
0.948387086391449,0,0
0.935606062412262,0,0
0.9053030014038086,0,0
0.9464285969734192,0,0
1.0,0,0
0.9245283007621765,0,0
0.9586465954780579,0,0
0.9296296238899231,0,0
0.9485294222831726,0,0
0.9477124214172363,0,0
0.9285714030265808,0,0
0.9171597361564636,0,0
0.9333333373069763,0,0
0.9603174328804016,0,0
0.9312977194786072,0,0
0.9563491940498352,0,0
0.930232584476471,0,0
0.9470587968826294,0,0
0.9746835231781006,0,0
0.9397590160369873,0,0
0.9776536226272583,0,0
0.9221556782722473,0,0
0.9346153736114502,0,0
0.9523809552192688,0,0
1.0051546096801758,0,0
0.918749988079071,0,0
0.9371069073677063,0,0
0.9808917045593262,0,0
0.9285714030265808,0,0
0.961240291595459,0,0
0.9554139971733093,0,0
0.9615384340286255,0,0
0.9147727489471436,0,0
0.9303797483444214,0,0
0.9134199023246765,0,0
0.9233576655387878,0,0
0.971222996711731,0,0
0.9319148659706116,0,0
0.9064327478408813,0,0
0.9455782175064087,0,0
0.8972602486610413,0,1
0.9424460530281067,0,0
0.9527559280395508,0,0
0.9126983880996704,0,0
0.9390243887901306,0,0
0.9726027250289917,0,0
0.9290322661399841,0,0
1.0243902206420898,0,0
0.9358974099159241,0,0
1.0192307233810425,0,0
0.9454545378684998,0,0
0.9539749026298523,0,0
0.9482071995735168,0,0
0.9357143044471741,0,0
0.9367088675498962,0,0
0.9333333373069763,0,0
0.9328358173370361,0,0
0.9337349534034729,0,0
1.0392156839370728,0,0
0.908450722694397,0,0
0.9568345546722412,0,0
0.9160584211349487,0,0
0.904411792755127,0,0
0.8846153616905212,0,1
0.8645833134651184,0,1
0.9378882050514221,0,0
1.0,0,0
0.9225806593894958,0,0
0.9471153616905212,0,0
0.9447852969169617,0,0
0.914814829826355,0,0
0.9205297827720642,0,0
0.9227941036224365,0,0
0.9230769276618958,0,0
0.930232584476471,0,0
0.949367105960846,0,0
0.9056603908538818,0,0
1.0121212005615234,0,0
0.9289940595626831,0,0
1.0251256227493286,0,0
0.9285714030265808,0,0
0.9847715497016907,0,0
0.9171974658966064,0,0
0.9235668778419495,0,0
1.0115606784820557,0,0
0.9203540086746216,0,0
0.9166666865348816,0,0
1.0245097875595093,0,0
0.9320987462997437,0,0
0.9200000166893005,0,0
0.9790576100349426,0,0
0.9469696879386902,0,0
0.9466666579246521,0,0
0.9399141669273376,0,0
0.9141790866851807,0,0
0.9308176040649414,0,0
0.9295774698257446,0,0
0.9465020298957825,0,0
0.9216417670249939,0,0
0.948051929473877,0,0
0.9161290526390076,0,0
1.0,0,0
0.9166666865348816,0,0
0.9360902309417725,0,0
0.9253112077713013,0,0
0.9068322777748108,0,0
0.9319728016853333,0,0
0.9621211886405945,0,0
0.8684210777282715,0,1
0.9037036895751953,0,0
0.925000011920929,0,0
0.9192546606063843,0,0
0.9013158082962036,0,1
0.905063271522522,0,0
0.9103773832321167,0,0
0.8941176533699036,0,1
0.9259259104728699,0,0
0.9457364082336426,0,0
0.9328358173370361,0,0
0.9160305261611938,0,0
0.918367326259613,0,0
0.949999988079071,0,0
0.9127516746520996,0,0
0.9719101190567017,0,0
0.9589040875434875,0,0
0.9496123790740967,0,0
0.9577465057373047,0,0
0.9312499761581421,0,0
0.9337349534034729,0,0
0.940119743347168,0,0
0.9378530979156494,0,0
0.9295774698257446,0,0
0.9300699234008789,0,0
0.9166666865348816,0,0
0.9421965479850769,0,0
0.9431818127632141,0,0
0.9680851101875305,0,0
0.9839572310447693,0,0
0.8999999761581421,0,1
0.9390243887901306,0,0
0.9707602262496948,0,0
0.9308510422706604,0,0
0.9289617538452148,0,0
0.9476439952850342,0,0
0.9329608678817749,0,0
0.9244186282157898,0,0
1.01714289188385,0,0
0.9590643048286438,0,0
0.9212121367454529,0,0
0.9265536665916443,0,0
0.9768785834312439,0,0
0.9640718698501587,0,0
0.9186046719551086,0,0
0.9613259434700012,0,0
0.936170220375061,0,0
0.946107804775238,0,0
0.9615384340286255,0,0
0.957446813583374,0,0
0.9112426042556763,0,0
0.9214659929275513,0,0
0.9146341681480408,0,0
0.940119743347168,0,0
0.9190751314163208,0,0
0.9371069073677063,0,0
0.9473684430122375,0,0
0.9135135412216187,0,0
0.9017341136932373,0,0
0.9252873659133911,0,0
0.9378530979156494,0,0
0.9457831382751465,0,0
0.9322034120559692,0,0
0.9221556782722473,0,0
1.0165746212005615,0,0
0.9583333134651184,0,0
0.9444444179534912,0,0
0.9341317415237427,0,0
0.9578313231468201,0,0
0.9453551769256592,0,0
0.9254658222198486,0,0
0.9263803958892822,0,0
0.9192546606063843,0,0
0.9677419066429138,0,0
0.9529411792755127,0,0
0.949367105960846,0,0
0.9041916131973267,0,0
0.9602272510528564,0,0
0.9671052694320679,0,0
0.9518072009086609,0,0
0.9056603908538818,0,0
0.9354838728904724,0,0
0.9444444179534912,0,0
0.9464285969734192,0,0
0.9272727370262146,0,0
0.9404761791229248,0,0
0.9447852969169617,0,0
0.9666666388511658,0,0
0.9655172228813171,0,0
0.9382022619247437,0,0
0.903030276298523,0,0
0.9352940917015076,0,0
0.9069767594337463,0,0
0.9337349534034729,0,0
0.9130434989929199,0,0
0.9808917045593262,0,0
0.9116021990776062,0,0
0.976190447807312,0,0
0.9230769276618958,0,0
0.9506173133850098,0,0
0.9444444179534912,0,0
0.9333333373069763,0,0
0.9044944047927856,0,0
0.9548022747039795,0,0
0.9152542352676392,0,0
0.9312169551849365,0,0
0.9299362897872925,0,0
0.9768785834312439,0,0
0.9263803958892822,0,0
0.9225806593894958,1,0
0.9722222089767456,1,0
0.8881579041481018,1,1
0.9041916131973267,1,0
0.9193548560142517,1,0
0.8580247163772583,1,1
0.9714285731315613,1,0
0.8835616707801819,1,1
0.8799999952316284,1,1
0.8581081032752991,1,1
0.8893129825592041,1,1
0.8888888955116272,1,1
0.8535714149475098,1,1
0.853741466999054,1,1
0.8888888955116272,1,1
0.856249988079071,1,1
0.8374384045600891,1,1
0.9056603908538818,1,0
0.9122806787490845,1,0
0.8742138147354126,1,1
0.916167676448822,1,0
0.90625,1,0
0.887499988079071,1,1
0.8834356069564819,1,1
0.9277777671813965,1,0
0.6517857313156128,1,1
0.868571400642395,1,1
0.8711656332015991,1,1
0.8999999761581421,1,1
0.9056603908538818,1,0
0.9562841653823853,1,0
0.9257143139839172,1,0
0.8670520186424255,1,1
0.8719512224197388,1,1
0.9285714030265808,1,0
0.8458904027938843,1,1
0.9384615421295166,1,0
0.9209039807319641,1,0
0.9120879173278809,1,0
0.9585798978805542,1,0
0.9074074029922485,1,0
0.9322034120559692,1,0
0.8795180916786194,1,1
0.8882352709770203,1,1
0.9215686321258545,1,0
0.9604519605636597,1,0
0.8571428656578064,1,1
0.9202454090118408,1,0
0.9364162087440491,1,0
0.875,1,1
0.8645161390304565,1,1
0.9234972596168518,1,0
0.9096385836601257,1,0
0.930232584476471,1,0
0.9019607901573181,1,0
0.9217877388000488,1,0
0.9542483687400818,1,0
0.9080459475517273,1,0
0.9277777671813965,1,0
0.926174521446228,1,0
0.9388889074325562,1,0
0.9011628031730652,1,1
0.9215686321258545,1,0
0.8742856979370117,1,1
0.8802395462989807,1,1
0.8742514848709106,1,1
0.8934911489486694,1,1
0.9197860956192017,1,0
0.9268292784690857,1,0
0.8959537744522095,1,1
0.916201114654541,1,0
0.9053254723548889,1,0
0.9345238208770752,1,0
0.8690476417541504,1,1
0.9137930870056152,1,0
0.918749988079071,1,0
0.9277777671813965,1,0
0.886904776096344,1,1
0.8999999761581421,1,1
0.8662420511245728,1,1
0.8888888955116272,1,1
0.9041916131973267,1,0
0.8947368264198303,1,1
0.9100528955459595,1,0
0.8983050584793091,1,1
0.915730357170105,1,0
0.8773006200790405,1,1
0.918749988079071,1,0
0.8999999761581421,1,1
0.9207317233085632,1,0
0.9075144529342651,1,0
0.887499988079071,1,1
0.8974359035491943,1,1
0.8046875,1,1
0.8223684430122375,1,1
0.8920454382896423,1,1
0.9032257795333862,1,0
0.9195402264595032,1,0
0.9257143139839172,1,0
0.9467455744743347,1,0
0.9254658222198486,1,0
0.9414893388748169,1,0
0.8724831938743591,1,1
0.9576719403266907,1,0
0.9281437397003174,1,0
0.8940397500991821,1,1
0.966292142868042,1,0
0.9263157844543457,1,0
0.9127907156944275,1,0
0.8650306463241577,1,1
0.910614550113678,1,0
0.9248554706573486,1,0
0.9195402264595032,1,0
0.886904776096344,1,1
0.9044944047927856,1,0
0.9112426042556763,1,0
0.9041916131973267,1,0
0.8867924809455872,1,1
0.9171270728111267,1,0
0.9217877388000488,1,0
0.9281768202781677,1,0
0.9333333373069763,1,0
0.8896104097366333,1,1
0.9269663095474243,1,0
0.8888888955116272,1,1
0.9421965479850769,1,0
0.9041095972061157,1,0
0.9090909361839294,1,0
0.9200000166893005,1,0
0.9047619104385376,1,0
0.8765432238578796,1,1
0.8922155499458313,1,1
0.939393937587738,1,0
0.9080459475517273,1,0
0.9135802388191223,1,0
0.8999999761581421,1,1
0.9122806787490845,1,0
0.9112426042556763,1,0
0.8809523582458496,1,1
0.9080459475517273,1,0
0.9388646483421326,1,0
0.9497206807136536,1,0
0.9418604373931885,1,0
0.9244186282157898,1,0
0.913294792175293,1,0
0.895061731338501,1,1
0.9621621370315552,1,0
0.8848484754562378,1,1
0.9351351261138916,1,0
0.9166666865348816,1,0
0.8720930218696594,1,1
0.8848484754562378,1,1
0.929411768913269,1,0
0.9395604133605957,1,0
0.8805031180381775,1,1
0.9130434989929199,1,0
0.8496732115745544,1,1
0.8959537744522095,1,1
0.8705882430076599,1,1
0.916201114654541,1,0
0.875,1,1
0.9631578922271729,1,0
0.9090909361839294,1,0
0.9222221970558167,1,0
0.9207317233085632,1,0
0.929729700088501,1,0
0.9125000238418579,1,0
0.9277108311653137,1,0
0.886904776096344,1,1
0.9520958065986633,1,0
0.891566276550293,1,1
0.966292142868042,1,0
0.8793103694915771,1,1
0.9555555582046509,1,0
0.9551281929016113,1,0
0.8663793206214905,1,1
0.9356725215911865,1,0
0.8755555748939514,1,1
0.9193548560142517,1,0
0.949999988079071,1,0
0.9202454090118408,1,0
0.9032257795333862,1,0
0.9318181872367859,1,0
0.932584285736084,1,0
0.8993710875511169,1,1
0.8882352709770203,1,1
0.9144384860992432,1,0
0.9230769276618958,1,0
0.9344262480735779,1,0
0.9207317233085632,1,0
0.8727272748947144,1,1
0.9378530979156494,1,0
0.9078947305679321,1,0
0.903743326663971,1,0
0.9485714435577393,1,0
0.8908045887947083,1,1
0.9147727489471436,1,0
0.8797468543052673,1,1
0.8947368264198303,1,1
0.913294792175293,1,0
0.9204545617103577,1,0
0.8895348906517029,1,1
0.9251337051391602,1,0
0.8969696760177612,1,1
0.9222221970558167,1,0
0.9235293865203857,1,0
0.9583333134651184,1,0
0.892405092716217,1,1
0.9505494236946106,1,0
0.8823529481887817,1,1
0.9215686321258545,1,0
0.9090909361839294,1,0
0.9270833134651184,1,0
0.914893627166748,1,0
0.925000011920929,1,0
0.9395604133605957,1,0
0.9018405079841614,1,0
0.8975903391838074,1,1
0.9479166865348816,1,0
0.9080459475517273,1,0
0.8834356069564819,1,1
0.9329608678817749,1,0
0.9032257795333862,1,0
0.8975903391838074,1,1
0.9025974273681641,1,0
0.9629629850387573,1,0
0.9239766001701355,1,0
0.9505494236946106,1,0
0.9166666865348816,1,0
0.9234972596168518,1,0
0.9085366129875183,1,0
0.9363057613372803,1,0
0.6942446231842041,1,1
0.7836257219314575,1,1
0.9235293865203857,1,0
0.9017341136932373,1,0
0.9382022619247437,1,0
0.9190751314163208,1,0
0.8841463327407837,1,1
0.9685863852500916,1,0
0.9351351261138916,1,0
0.9032257795333862,1,0
0.9265536665916443,1,0
0.9171270728111267,1,0
0.9111111164093018,1,0
0.910179615020752,1,0
0.8799999952316284,1,1
0.9074074029922485,1,0
0.9642857313156128,1,0
0.893750011920929,1,1
0.9421965479850769,1,0
0.8975903391838074,1,1
0.9329268336296082,1,0
0.9111111164093018,1,0
0.898809552192688,1,1
0.9244186282157898,1,0
0.9194630980491638,1,0
0.9230769276618958,1,0
0.8994413614273071,1,1
0.8881579041481018,1,1
0.916201114654541,1,0
0.8709677457809448,1,1
0.9414893388748169,1,0
0.9135802388191223,1,0
0.9388889074325562,1,0
0.9259259104728699,1,0
0.9322916865348816,1,0
0.9285714030265808,1,0
0.9200000166893005,1,0
0.8982036113739014,1,1
0.9252873659133911,1,0
0.9044944047927856,1,0
0.8994082808494568,1,1
0.9602272510528564,1,0
0.918749988079071,1,0
0.9085366129875183,1,0
0.8536585569381714,1,1
0.882758617401123,1,1
0.9476743936538696,1,0
0.9272727370262146,1,0
0.913294792175293,1,0
0.9488636255264282,1,0
0.9482758641242981,1,0
0.9485714435577393,1,0
0.8944099545478821,1,1
0.8994413614273071,1,1
0.8719512224197388,1,1
0.9122806787490845,1,0
0.931034505367279,1,0
0.9421965479850769,1,0
0.915730357170105,1,0
0.9337349534034729,1,0
0.9212121367454529,1,0
0.9318181872367859,1,0
0.9318181872367859,1,0
0.9069767594337463,1,0
0.9281768202781677,1,0
0.9360465407371521,1,0
0.907975435256958,1,0
0.8783783912658691,1,1
0.9252873659133911,1,0
0.8944099545478821,1,1
0.9301075339317322,1,0
0.8947368264198303,1,1
0.9195402264595032,1,0
0.9476743936538696,1,0
0.9320987462997437,1,0
0.9117646813392639,1,0
0.9166666865348816,1,0
0.9405405521392822,1,0
0.89673912525177,1,1
0.916167676448822,1,0
0.892405092716217,1,1
0.9438202381134033,1,0
0.9200000166893005,1,0
0.9576719403266907,1,0
0.9090909361839294,1,0
0.9006211161613464,1,1
0.9438202381134033,1,0
0.8650306463241577,1,1
0.9107142686843872,1,0
0.9130434989929199,1,0
0.8765432238578796,1,1
0.931034505367279,1,0
0.8837209343910217,1,1
0.9414893388748169,1,0
0.9195402264595032,1,0
0.9085714221000671,1,0
0.9651162624359131,1,0
0.8860759735107422,1,1
0.9717513918876648,1,0
0.9289617538452148,1,0
0.9117646813392639,1,0
0.8714285492897034,1,1
0.9055555462837219,1,0
0.8633540272712708,1,1
0.9625668525695801,1,0
0.8765432238578796,1,1
0.9217877388000488,1,0
0.884393036365509,1,1
0.8963414430618286,1,1
0.91847825050354,1,0
0.9298245906829834,1,0
0.954285740852356,1,0
0.9526627063751221,1,0
0.9230769276618958,1,0
0.9360465407371521,1,0
0.9513513445854187,1,0
0.9066666960716248,1,0
0.8590604066848755,1,1
0.875,1,1
0.8397436141967773,1,1
0.8941176533699036,1,1
0.9050279259681702,1,0
0.8895348906517029,1,1
0.9127907156944275,1,0
